96787	92264	78855	85500	12790
82453	56158	15622	56768	78889
17787	11423	94851	4912	87427
88150	51813	64221	28878	89260
25450	78635	24634	4855	5955
6182	77335	15383	42807	387
76730	20307	18971	67343	59493
63880	60707	6294	59845	97947
9428	17440	98130	58269	79563
598	89074	2982	70268	56427
93849	75163	17845	59913	34838
91445	923	37755	94579	84319
90345	88957	69626	70681	30351
70928	69885	81306	35642	47353
52619	26444	98790	82791	34660
37778	25487	29278	53542	80461
45995	83359	36768	27172	78934
5670	53729	68706	5143	4733
60120	62056	69178	96260	92924
77046	17409	14073	26781	30272
78931	8398	24185	1036	37295
46830	58536	27330	40501	53781
32013	20086	97007	69435	6879
27406	90345	42670	83985	73971
73953	84266	32100	10139	96633
45210	87422	47406	22108	53609
17634	43061	80972	79829	43198
75563	28965	71209	17819	52217
41322	64479	17778	17960	76888
59683	67520	66343	68471	36993
60664	56548	52793	86234	82972
76684	39479	43247	19874	49508
8414	66890	10795	2845	87949
50543	86166	38269	19902	52856
17878	89058	93990	17654	23164
78143	14619	97002	18940	82044
25159	58766	96431	18925	58969
58763	57927	91815	27765	90485
84046	84720	42897	75047	61189
43529	27933	13568	34667	67902
26233	59640	78100	58397	1057
81750	77037	60982	13143	62658
97543	31143	83037	7941	21265
8367	79187	45984	97530	18588
77197	6947	33062	18443	79649
18752	27251	29391	31677	92792
66120	2927	16191	76976	7618
87018	45043	72268	81323	6108
86816	34898	65671	18925	90839
11513	26480	67012	8404	85014
38569	59964	613	5749	42912
85320	61672	63799	58941	96662
39045	81445	20274	13799	50972
30315	80084	46567	84335	74085
61554	30236	43731	42483	28522
76879	74267	42017	24586	78723
85969	44729	53881	31890	20458
18824	52285	84727	29671	35918
35703	889	63593	28859	97773
49356	15429	53259	2354	4756
88988	19133	63699	92545	19359
90396	78766	70984	80094	99753
13801	55801	25897	94075	60848
74544	68379	29996	12593	74734
13188	86025	2855	3264	129
90536	48875	14024	89792	81635
77351	57565	9899	23919	92198
5096	32211	64714	74001	1876
39754	71279	49594	1976	87869
48019	57378	56663	40990	77048
66584	3899	7600	64087	56957
58446	93077	45855	35494	22721
56381	16621	83580	13003	42529
9327	97340	215	40510	57517
60218	98272	43723	82083	56103
75779	91465	50243	45259	5052
30871	31165	98519	96439	37852
14794	71746	71392	33028	88444
30981	34045	58941	67873	29003
82971	12089	5147	64134	45730
49365	96182	58198	68611	65931
57064	46048	35190	64990	77175
78719	18676	47469	79269	39918
3683	37736	66478	16266	84116
2372	16669	74467	5144	15962
17183	63074	91016	58953	53067
66182	59794	93437	29862	41417
19105	86055	35954	63662	87004
41172	99344	31407	26297	96004
61663	51990	43660	74822	67048
48815	13115	37006	65559	5279
72964	84516	40093	12432	42752
22889	14346	35875	5124	69437
30634	52016	145	93913	88765
21564	4633	23384	67188	91247
36384	83062	83905	3981	81899
18872	67617	13533	69048	92543
38293	49291	83753	67721	56012
79148	91218	77572	65066	60798
60943	89355	55263	53392	91117
4364	97294	63027	10713	29132
47165	49892	34625	11349	80948
17572	8687	44695	94698	26858
14939	3191	48856	44261	18773
50642	44462	14091	88237	18221
85273	43100	560	26522	13327
73809	65691	17062	21746	21203
78882	47348	61779	3977	44974
16322	8159	56245	13359	66128
3713	19728	8836	24157	9698
40875	32181	44614	59795	68949
47988	69524	78603	53788	33372
48104	38522	19773	76979	51915
28918	43810	1544	34485	1641
63723	49270	82799	58538	20334
46063	39517	44052	19616	23346
34474	66999	61407	44983	58843
22934	57959	57011	50575	52231
4781	81552	72339	97991	94870
17118	44602	99894	62517	97489
94740	89961	68627	3623	19201
57828	92046	63262	842	22651
70914	76224	89186	8069	88496
13440	58379	73216	63448	42247
74239	67255	10907	61188	17764
13582	2300	10221	79513	81762
47631	76926	78256	65985	67052
92404	55079	98909	22508	58396
29624	5931	33056	76450	84764
4731	49646	10601	17994	59580
76855	9684	22696	60067	61191
95683	59250	10559	84170	98882
85328	42350	86518	45526	33433
12602	22445	98485	90738	32326
58153	83639	47076	94373	81768
49046	49081	23347	23510	5450
91397	40653	16122	78499	58879
152	13056	66218	81567	90536
30601	11323	70816	78063	41569
86332	16260	76978	85313	83617
88498	81267	35409	80614	8439
57577	86863	23615	64921	44701
36249	96727	97569	9153	88806
67145	13269	58429	15398	52777
30241	29512	52631	84357	18146
1394	72171	96915	86244	69921
77017	58630	39804	88532	64389
49696	46292	94301	97816	52024
48333	93913	95776	60487	9313
98956	60523	43851	73928	94108
17526	66920	59727	33627	39061
16976	50426	81552	88240	11940
43168	18344	71803	82419	44658
89637	78195	79394	63436	83627
14217	49146	70941	30208	14393
62702	89501	57350	62548	7206
55444	33122	87694	53142	72314
68150	90576	86590	61945	58639
10847	9880	98701	57151	4009
91057	40760	59397	36525	44120
19338	86709	62987	55665	78877
56090	79555	3566	7944	34714
28231	62411	38844	77325	14548
88302	42380	70668	46246	29899
36154	94164	82471	65296	9370
68286	6979	30204	30110	52280
74066	71407	39797	77362	33591
90396	29563	28782	63066	4898
90429	7344	77678	795	74082
48379	82308	86648	40349	99073
32377	47544	57982	49674	22586
37464	85763	51524	89798	2569
2775	89445	79159	84667	86624
87424	92536	36365	24959	68448
63422	76214	45188	96514	3913
39973	16932	23471	67695	20787
56561	29583	99735	92277	92685
5570	59300	29502	48334	75385
67369	14497	82965	78741	32578
4168	32854	52556	16083	3904
35648	16686	22029	77489	8955
26890	65713	10726	92010	83610
81319	94710	52248	7803	81442
78665	1114	9907	75843	24853
16959	84108	49547	37657	66052
44612	56702	56858	39533	96612
23713	25234	57595	25151	7076
16292	44200	99487	60891	41377
69323	93368	5863	94403	22125
92857	96755	36098	84746	28963
61826	62755	77121	54251	56636
46635	51712	31111	66789	57418
40848	66849	79953	88695	80019
81041	76514	19419	51309	91661
52496	36779	97525	92289	44799
43183	35650	24316	68169	52235
2027	52987	7339	39102	87683
23541	22286	17492	65866	17578
89459	6532	67956	6941	49362
2578	85833	39185	20755	3481
93855	44656	39824	7918	19451
35842	83344	26237	36960	20056
56415	35326	25878	72110	81926
71030	28120	39141	458	74968
35907	31902	78077	29456	30237
4845	98819	28122	37422	96619
2569	89498	81792	6416	7283
6311	35588	39297	81626	25788
27043	65908	93479	63074	47438
97837	40533	4307	6768	90845
17560	28528	27971	81385	33872
78669	56047	24694	70642	69995
66501	91818	67589	96495	2413
79235	10046	93700	7273	48173
19364	90649	82263	11651	88496
1012	79611	59294	81054	85055
13159	78002	25644	16447	81610
94964	55484	66250	91268	93938
34167	43620	10261	7868	37561
53569	78454	72024	28582	43093
70122	60233	10079	37252	94473
49507	5592	60676	93766	57663
69792	38314	68089	53465	10814
45700	63764	4964	74411	55068
90282	82024	68609	9862	23496
7368	95954	87736	12638	4671
68000	47413	11447	21733	1637
54284	45653	38254	18934	11669
51421	13495	36441	93799	70180
65286	79335	47217	2950	8938
70924	98680	79162	53199	74685
62547	46392	90635	44102	16727
99924	99498	16536	94703	10149
3143	59138	61289	18636	36412
88959	1808	4086	14633	20852
49613	99261	96492	72236	56752
36731	26849	3638	91598	15859
90332	27824	81774	55758	13152
68362	11284	25885	13072	43009
17223	88841	49954	37587	65501
73491	60675	38278	42711	17715
84566	61286	31678	38744	88608
17525	17209	4742	59181	49650
39732	53482	85411	15155	29349
70804	56142	63312	1112	11067
24505	93217	74217	67089	87406
96914	19147	28049	24336	14259
46724	81030	60138	95881	86253
89112	21230	81985	79798	9337
92676	88524	24328	31343	70623
91562	47158	56235	53971	82015
57447	67937	14631	92200	26568
77732	72164	1143	49714	22224
36060	41842	22032	99775	76542
11908	5695	43463	4258	24296
42030	73580	14409	92557	42897
52428	35667	81884	24958	75413
47480	19381	97385	9750	72624
42132	73480	26771	71510	39482
89666	32222	96438	61931	8711
30176	50004	322	85803	2911
20093	39647	7093	40994	54625
97110	39663	82753	76641	30870
9370	3452	95510	36566	25009
63240	33348	73587	64726	47179
81350	30005	9973	49051	86735
11028	61831	33679	74469	66753
99863	39387	83497	25670	23008
80261	35560	66751	84627	68154
3149	55284	19081	57747	12998
31752	22732	71508	10113	430
95140	50093	57942	97967	37040
38287	97473	40870	35364	64821
71776	79047	78727	2484	25271
48659	61807	69241	65096	31467
20058	74636	5970	97314	44184
72152	79783	71574	3229	92527
92178	31865	7335	62156	80999
18312	86603	20675	53556	51201
27457	79460	32892	52231	20302
80685	9138	39313	84064	69417
42484	87307	63056	47547	85526
8665	29877	25302	79374	59718
46956	40679	54638	71969	77937
82207	87489	78740	54826	90394
16497	57232	2364	48272	96660
60146	5856	96569	37188	14014
27590	21528	44985	15067	68434
84724	12673	33899	69433	72894
89651	95230	42292	61105	17387
19574	7734	45177	24688	86798
91539	82400	27699	25695	58156
28310	42632	60803	14133	12961
53909	14278	29109	22906	78640
78851	54513	17317	64775	81536
71749	16140	17857	26897	29619
2407	6139	14460	51897	95117
18392	502	34366	31309	16878
22230	24805	73203	65340	88513
5941	61907	65088	43065	1023
17119	37557	39897	91398	86909
56548	22031	32765	37086	48658
19575	27387	16478	19680	63461
33782	65568	51712	97925	52005
22200	42676	2713	45713	73852
75558	65756	51673	85679	73237
61303	49143	20979	10749	59166
98329	85213	57974	8015	70798
26759	71684	7653	52684	98301
33125	40264	72502	17095	16941
4935	15940	5616	30709	61747
65034	82173	68138	1629	60986
69637	74345	85452	48581	26506
69586	93333	40664	86808	33973
87936	69111	29605	73288	91195
72266	59899	20786	12051	34254
87682	28737	1398	361	76660
60824	99682	89964	3610	23778
58466	80508	27647	74862	21865
89785	52451	25108	30121	1307
62646	37273	92677	12595	94982
9572	76632	21727	84084	23340
13670	42264	95884	91230	17899
30813	26803	88291	78092	93250
55567	7063	66060	93207	38209
94760	86819	84230	76295	8894
66617	34663	65830	69939	91843
35660	90271	84130	26567	43636
20789	92890	63853	85964	17306
23868	40020	47380	99833	5901
58600	25440	23762	92169	51166
15178	40624	28949	63226	78761
52844	92559	9140	65893	55313
11049	87764	69346	39478	15303
16685	76226	22764	94898	76560
90775	80204	85010	74932	1505
47014	6497	80249	24205	91682
72724	56518	80688	7351	16559
42972	55802	52373	97097	17332
79186	76956	37139	37417	28819
51500	88285	96415	17548	77106
27458	29963	15593	1278	56137
41454	7553	23818	24606	45457
88483	58552	23605	62119	75727
32569	13791	1413	89807	34006
67627	2697	22100	3947	12748
13230	34943	89672	53973	16627
74534	79931	13891	14309	74165
33421	79847	83185	51367	40673
49192	43830	24865	4067	5554
5267	28407	1850	26735	36604
86218	85283	76670	9242	36047
28780	84887	97636	11659	59596
57752	67250	6571	88754	44810
75789	4361	92390	24000	80889
20603	59728	77033	65283	21625
89603	98523	28404	77191	38111
84188	26621	12745	88122	45858
14116	80698	78364	16146	24795
87466	46746	51127	37052	65144
31728	90395	22810	57111	54437
18993	45036	31797	98194	65837
66766	385	44609	83974	30067
82706	28490	74612	48533	83775
2911	49838	72799	43251	36192
78957	6979	27402	18258	95936
8850	31631	78796	893	29067
68997	153	34398	86072	15224
89647	53264	13111	96518	21641
42886	2372	62724	71112	14351
69543	20897	64631	87659	81324
36781	18252	63269	37797	81567
76943	74600	84700	37062	83213
71605	13239	23912	55989	33280
60722	28445	2571	94296	435
24043	67273	39224	50930	45328
98310	57709	77100	26826	80569
10664	6180	58988	76177	92475
68498	29438	6635	35	17214
5536	34639	21401	29385	20841
58742	37266	31484	24746	26785
16284	32457	77405	82764	5413
26743	29333	60497	99034	51328
52274	28986	43206	37538	9207
64716	70947	38357	91161	62350
628	80878	85702	58175	97923
78347	54386	30202	56197	168
39447	96025	12450	85460	40581
18393	71867	96383	1979	48589
12131	49122	88529	36562	62667
7154	54690	84562	72504	8242
20641	40046	27024	43122	86468
61079	53832	12145	74464	87843
29557	59209	27600	51903	51455
95217	6165	17386	94955	7280
29846	56564	37390	5199	17841
43665	52719	58429	52077	62158
92687	96024	8438	13004	69156
9927	30747	31066	76460	51512
52847	68602	82389	12134	39117
27975	17799	809	16062	29930
7824	19153	14000	21154	49956
16038	82226	62666	74739	8072
46515	52345	73413	55172	78137
25253	49824	99885	30970	96075
33540	6501	80721	75662	30027
42044	42676	60685	90494	8495
85085	70577	61028	73325	43104
83906	31909	89875	63456	81733
63978	64906	11655	11855	57247
25156	47916	44575	13288	32376
78107	56236	85318	59951	75217
38807	85947	90205	22765	25371
67135	70457	86425	67626	66793
10844	82775	18025	72028	45145
42640	20251	84953	94791	9886
96795	55555	7125	42770	84351
97236	86374	39477	65296	75134
22111	71927	22588	20038	67278
93999	89262	44159	95861	36767
11517	66010	71765	57237	77680
19350	6064	86849	95715	74010
6709	3849	70501	35501	78905
43344	2093	2928	87076	77118
37468	40758	234	35243	49857
65333	66708	66988	25737	29396
26176	15784	77988	81997	90081
87860	75549	71752	85004	19305
54400	99758	96345	12670	7561
61669	65745	3089	15556	26588
77737	38788	42049	74126	65059
56569	21814	50805	88987	43626
62670	81470	29095	76410	35529
14541	90654	76091	75596	62812
1075	38908	36978	59511	16073
48277	40255	92104	19109	90399
310	59175	19521	33276	40649
12280	5305	83027	64566	30294
1500	2580	84891	66118	57988
21319	71252	57243	30105	21475
29420	93032	56778	86282	85537
89277	39351	42382	65277	97622
94229	88182	64451	21769	77346
88532	48565	81838	73714	1009
10537	56114	34655	80557	75014
74744	87775	15672	90021	53838
20955	25529	98505	89283	80733
23274	62913	28152	56374	94775
23296	79514	71853	40339	99911
70698	30487	29628	94349	84387
61440	23366	5681	46888	36145
22871	32954	93514	96132	65346
27441	93793	70662	68863	52423
19147	78718	66274	52817	24076
72765	62075	27837	92371	10133
48452	1853	97331	44981	76486
82247	85186	22731	91665	42820
64504	14244	34124	77291	9644
29820	27084	72202	75950	4538
2426	88207	99632	47886	81316
58381	900	1396	9608	92462
18910	49839	78827	62803	45345
38541	75352	13252	65721	81939
42770	58323	36982	2633	55165
58129	55006	15035	5984	87660
42476	19046	6997	26902	6897
89494	79962	53954	63949	67752
96582	96751	93731	95661	6551
90058	99674	19775	94444	68463
72958	48793	94423	9981	40248
24171	39844	82356	23205	67326
79343	58706	53679	29910	88413
32473	50291	92848	34223	91654
86607	98435	47669	35868	45716
21233	52771	29848	79486	32572
96148	23044	90624	86667	80864
90045	53940	20049	83154	34419
38465	22549	18382	64292	64503
53356	2718	76876	77073	48801
10245	14719	66397	64014	38454
8518	62015	91045	78530	81482
62432	35476	48076	57869	78666
51229	88303	72804	12507	9234
67876	20177	23600	27166	54378
25452	41562	27579	66221	40083
39040	21144	86942	60057	42479
22727	63124	31127	64238	61309
62611	53101	17077	61725	79847
89942	72879	71549	2619	37741
71234	57901	92443	66397	69034
82775	70297	22410	67892	15762
60550	1295	38865	89598	54713
34938	97570	63640	8335	8564
24333	48248	46555	68836	46113
543	83149	84895	78839	21530
36656	3320	74974	39817	88397
27885	35659	56705	40705	50360
4741	77214	84799	43539	77919
81514	15449	16973	8062	36794
42973	60233	974	62000	42311
1771	79349	95703	13835	65008
64931	2923	87213	33256	65888
66173	25023	87889	55015	16793
84751	52668	38088	19986	16550
9982	49528	29511	37551	27001
2465	76025	46555	81252	15102
95486	91119	5681	29463	88411
18806	47765	546	57200	95417
73356	16408	43781	42499	7995
54171	98332	45691	22960	52361
77012	40415	89710	11097	41240
7744	57071	85961	62864	38046
68960	53368	66993	40422	26810
27191	12528	45806	43595	28172
58679	94485	70947	40350	9380
80539	65141	1710	58525	44407
13606	63828	32727	74213	88676
55580	79803	61369	80137	67951
90542	60779	66410	97977	58756
35944	82946	39339	54932	84174
59866	34196	72480	50301	46131
65586	50259	89579	13658	57439
2763	98511	92599	64205	83738
36963	43893	33069	57648	80545
56761	28334	32029	81840	13283
67329	63322	97289	78539	73688
92886	18436	57455	49819	33732
40400	42274	70215	61664	81537
58388	12386	21770	37990	54044
9752	35947	26744	79175	87786
22109	79108	10953	22534	89622
80136	79371	53330	53566	15875
4619	20355	21317	58892	47067
90340	82947	79528	22105	64888
84298	65448	19585	36069	43177
69934	89337	88677	74833	78540
4347	73913	24849	46176	52942
30860	85271	39869	89453	20691
39648	87839	73601	22828	1196
84156	85071	91650	61084	8592
46914	50647	19730	44065	63130
47571	24609	42459	18835	58687
5672	36400	37617	10563	64910
10552	19880	47995	61854	2634
61170	46732	99047	72863	23995
21482	27929	47932	37781	12267
78282	335	61142	92867	39344
81939	44080	83261	63354	30350
46241	62316	32059	81469	69344
90764	56611	94998	74363	72228
42555	90684	89439	77157	70610
85750	50314	44628	28498	41256
80315	88745	86558	16974	48044
70668	67307	38869	47972	17661
67450	94091	91104	98408	59968
74439	93577	93686	59628	50443
13204	80422	36510	79990	44361
94276	58335	72489	67531	92868
8698	33368	30002	17713	38313
77065	99950	22180	30635	68422
22185	49500	57818	22129	48434
56030	52618	49652	36421	40205
16643	23335	7211	71347	21885
80236	22449	35527	93926	27618
15126	3575	14538	37176	19423
38299	31373	37467	7341	42987
58756	26346	50385	54376	12266
43217	97345	77227	88450	73468
33571	39071	22069	2498	57610
183	67262	32926	68480	52313
27311	88337	9224	61124	23531
1567	92684	2968	34967	92885
56059	94739	4012	32639	68545
23044	22796	17930	35111	94582
72381	47329	90059	41116	10881
15927	28433	54160	16146	24187
41736	74867	26745	64702	45975
98926	58827	29597	52719	50222
89284	46093	17724	93357	88102
76843	63494	75546	36600	30337
33302	56892	37409	36908	48030
70528	66848	32536	30883	19096
29125	77534	24965	82254	77970
444	44123	84186	40644	96292
3872	71471	84939	73737	32929
80243	44427	67733	77338	75038
6830	98838	9122	46060	10591
71071	78501	85694	97341	12668
15702	17831	67342	28476	17229
64621	95663	52007	48288	87358
38832	72550	67738	99571	81415
13310	76704	81128	12860	94699
84701	42346	61806	44120	37272
13611	18851	15766	56386	30973
95785	55108	55823	67523	74898
20505	63187	39275	44428	23062
34380	77208	32749	70387	1366
96571	29288	60246	44334	34590
12842	14714	64159	75348	51005
78893	29621	89580	74632	81642
47914	66866	81313	92052	11334
13018	66070	7330	2925	83559
74918	93226	7422	96456	94430
37235	81708	69817	55055	57233
53259	42080	73107	80878	5868
92230	96742	38294	9375	70557
47958	48828	80109	79859	42415
16690	27829	75815	12648	32702
25929	18888	67116	90725	58046
67651	18232	88286	12178	18745
2511	63113	24065	3243	22761
54900	42360	70071	75430	34234
48270	21128	88018	72273	42023
24550	95486	10168	81454	54645
85834	93710	20125	83026	41638
66789	22174	56187	73416	42023
95903	64622	81629	29474	22474
61123	95030	14446	19416	76652
98867	818	85778	28010	42841
83706	44326	59242	95014	32285
18291	19207	88312	89755	10362
57418	48287	17465	22419	78632
32317	88127	77059	67880	31499
77797	16775	41876	76414	45766
48362	52786	86346	53136	94799
4992	76851	84377	70499	48703
86597	32394	86976	70876	4022
23109	46679	28094	70696	61735
12877	19250	9022	65318	25843
89069	73712	70038	48899	82425
9306	63500	65113	89715	37507
17363	87819	2461	43120	85589
50263	62073	26886	16765	4653
17020	31223	60159	87603	96876
65279	83325	53125	18773	29760
90340	6813	3045	43771	98688
91031	78499	58010	69241	3117
76379	9914	10991	52664	24022
50781	54782	35794	10238	91330
5266	80623	89914	42484	81908
88397	30413	79481	75158	96450
35553	98386	29164	49159	57475
69898	26637	66293	96413	39322
94077	41117	71802	77405	66783
4559	6053	87012	85221	93963
57558	53748	24575	99121	70214
50660	44528	8014	65026	5289
60107	41719	45378	45079	44248
61237	74874	69453	14110	88378
57498	22155	27178	66425	76820
28206	80580	81787	98163	12883
60552	19898	76116	95435	27054
51839	71021	64266	91184	22277
69835	64402	11214	36773	33032
34211	8603	34232	39337	83139
2318	51687	85446	70666	55253
48159	87927	43295	32096	74210
15022	92542	31960	16245	26060
91356	80964	43121	18492	10897
70121	50747	44421	38338	13496
95152	7060	56472	70994	55344
57808	3079	98738	46638	15147
50218	74703	87558	31288	99596
85379	35477	49638	70627	42269
55733	1327	47242	99805	27023
6612	13610	9621	4699	72692
73509	16125	32008	66293	19001
15439	56227	7230	95708	57132
34158	77565	60127	97297	81313
20653	45183	10853	81477	8488
7696	66411	84655	15331	932
67558	77120	86407	44038	58814
21382	40519	87260	7178	49013
26996	54630	31069	18378	10741
93748	51231	39824	52065	23869
31108	6034	59611	29237	15454
69696	47418	5738	55243	26030
93049	51110	68115	2900	55756
63147	9420	80257	36293	13425
36284	231	16096	42766	23610
51508	82858	6939	34950	34945
13663	36330	33787	14633	54223
66144	62416	32701	53544	67279
45677	91537	46560	34276	94522
41088	76888	75611	69373	21151
77074	79282	70859	37361	95982
31863	21743	24047	50019	44681
79826	97603	87926	14015	94253
82410	18975	1492	42867	9883
34733	47359	94730	31583	85421
72474	65091	71730	18319	8934
27425	1653	5266	19660	14904
26289	73741	6455	28971	38375
32745	26445	7309	88379	41800
41914	7800	71055	3007	19920
2655	93024	20000	34591	14114
31046	7049	50455	94041	31576
22249	26114	73694	80875	28749
59495	12990	52838	24074	46587
97083	45851	55873	63724	76717
90099	73600	9647	87643	46146
69466	21789	51644	4053	94918
63178	42644	13218	32362	59066
54918	69759	72542	40967	10646
95003	94803	28093	64690	39253
95806	61828	95302	26908	19900
66808	94502	1565	53490	71192
44473	9969	94186	93571	36325
32450	79041	88602	72250	44204
40584	87136	97643	63972	1845
29668	75691	65703	22344	91377
52649	70296	31076	64073	82737
37830	74072	66829	3175	15567
56231	47818	90725	21677	65244
56483	37870	26319	95343	16595
31002	80355	41300	14947	3981
85108	72388	3358	11872	67042
32003	38150	6455	9127	34085
90644	45376	30373	16934	57620
34434	78038	58084	32772	98882
20859	95306	42893	8532	57316
44782	89615	22702	10305	69341
2746	91009	95490	17883	94937
44050	95310	49473	12181	75900
92086	27286	88221	64530	78394
22208	72603	24528	94680	8791
90644	71048	14114	98549	43710
62617	59997	22558	34195	7835
62023	87345	68588	95905	3938
14786	13298	55449	8402	15532
51108	41837	9805	3587	984
85742	95197	52596	88788	41026
63010	90354	61048	98843	44170
31536	12298	71392	55722	91623
86581	33476	15451	61966	16217
3528	26556	40434	47347	15785
84013	10095	23236	30983	20228
1337	34739	30688	3291	44363
71514	40631	15125	96520	50986
68229	20007	88352	70854	28939
79384	43111	82937	48326	59926
90366	56415	81156	94048	84021
93756	5829	87618	36290	1584
14735	58522	78945	75540	1246
77035	78584	27549	59048	19795
16565	58768	9477	93293	16818
78411	8525	30998	86200	99164
67101	5874	13836	73622	67434
39414	99928	76593	10331	2012
19407	30155	48277	20868	49291
52250	23379	69074	9885	64318
93792	61439	76157	61698	18775
42565	40478	68631	30569	95463
25656	61975	15743	18299	68745
53883	52697	13553	3113	57073
66877	7543	88221	36797	59935
6728	14611	83475	68982	3832
33221	34577	70407	4830	65904
9659	60176	88148	65089	92044
17937	9363	93906	23287	99030
91315	7653	63509	93448	85228
25796	72478	43469	82787	61850
44195	71227	14170	39334	24946
97500	41006	59716	38654	94060
70305	18184	4878	9580	38420
69160	50435	11915	51043	78641
30739	33401	38768	11397	56145
90684	96674	67229	36149	59837
95414	29974	32142	80470	40255
9876	4218	30224	27266	90874
66882	51351	99528	28384	40309
94931	42683	85743	47479	60796
82462	35756	13350	24984	57377
22089	88771	61893	91072	41364
39604	37496	37068	82746	1424
71314	25956	34856	8948	97362
51702	8192	72786	11076	4295
48707	7622	70867	34192	78495
95839	32721	25313	86420	61259
24646	85699	78243	15702	47443
8884	59090	29512	51825	20873
29266	45508	44846	76071	29876
80927	85461	35039	9528	81369
99639	44136	79856	73551	83174
69323	63004	60187	74677	29798
63004	23173	29513	629	87879
59491	46040	57766	74115	47676
36063	835	92416	2878	5547
78907	84140	83081	60485	86585
87213	45024	31748	36020	43806
65750	29546	11610	25734	32365
51817	51684	36706	47067	75009
65062	18782	85939	76491	53201
16316	76837	69635	74881	57058
26767	13581	86777	49429	46270
28457	55817	30050	13416	60872
26350	46730	37239	19900	45462
66935	45147	8762	18300	59244
16574	32904	37163	54757	66655
78359	70749	14269	41724	74946
86130	80026	22507	78156	93736
7067	10209	59184	42822	25580
18695	77695	97221	65534	20745
97164	71392	54306	31584	79983
39163	73969	95617	25148	42648
76224	13330	91300	72657	50481
94777	67537	7900	44315	39188
8181	5888	81541	42366	60638
73896	99181	55150	99999	50462
8132	33152	39742	70010	91129
51435	16820	87616	42693	97868
61204	70501	17369	13847	96178
50330	72638	64307	59606	74886
94460	83194	36393	9442	49448
57418	94317	56070	77904	20714
57129	2316	30257	89121	74987
80864	9311	22478	57212	3379
78852	62033	60378	84479	97775
15482	80994	6318	56311	85928
70857	25272	13436	47336	14076
89231	34728	88730	34948	78668
166	53072	82155	54744	49036
92036	67013	65200	6003	8766
36619	5886	45142	12808	99605
21966	91529	14200	87219	95780
3665	63306	52356	20887	51204
77890	35036	71924	66909	33641
93316	1231	74548	85798	86743
23658	15280	16646	31215	43084
34061	87482	15671	2297	55713
99847	81256	25963	89464	17997
30984	99991	39962	37469	65291
5786	34026	38775	76555	22722
15782	78129	9338	35835	16083
41360	31735	96593	42804	99854
95666	74170	6877	8143	83126
64355	99092	2214	56750	21188
2626	54790	18146	12055	21017
16441	54698	4873	34292	28275
65494	83066	84016	77733	7808
47891	44732	65538	18729	86790
74655	88639	30331	28360	50379
27177	63075	1723	89532	36702
23638	89821	393	75573	48396
48619	40789	55657	92615	4505
32358	84799	57525	5181	48258
46932	62534	73566	62147	39389
40500	66852	60333	25894	48903
